2023-11-1 09:26:39-log: Cannot access game frame or container.
2023-11-1 09:26:39-debug: asset-db:require-engine-code (1487ms)
2023-11-1 09:26:40-log: Cocos Creator v3.8.0
2023-11-1 09:26:40-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:16.90MB, end 87.81MB, increase: 70.91MB
2023-11-1 09:26:40-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.63MB, end 93.74MB, increase: 5.11MB
2023-11-1 09:26:40-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.82MB, end 91.38MB, increase: 3.56MB
2023-11-1 09:26:40-debug: asset-db:worker-init: initPlugin (421ms)
2023-11-1 09:26:40-debug: [Assets Memory track]: asset-db:worker-init start:16.90MB, end 91.43MB, increase: 74.53MB
2023-11-1 09:26:40-debug: Run asset db hook engine-extends:beforePreStart success!
2023-11-1 09:26:41-debug: %cImport%c: /Applications/Cocos/Creator/3.8.0/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 19:04:57-debug: [[Executor]] Register DebugViewRuntimeControl
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-11-1 19:04:57-debug: /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/4f/4f9af45437b29ca232a4968ac69d3f8972de06d9.js resolved to /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/4f/4f9af45437b29ca232a4968ac69d3f8972de06d9.js is not in module cache!
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/1c/1c69316886ce14ef42666f507400192cad65d566.js" loaded.
2023-11-1 19:04:57-debug: [[Executor]] Register GameArea
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/4f/4f9af45437b29ca232a4968ac69d3f8972de06d9.js" loaded.
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/76/76c1a93cee563317f70de2023153b810d0a8102a.js" loaded.
2023-11-1 19:04:57-debug: [[Executor]] Register Block
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/69/692e357ab8dd6d6e732a354852c3b84dccf14e4a.js" loaded.
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/7a/7a88c74a893484bc78ec61e61067a12144b83816.js" loaded.
2023-11-1 19:04:57-debug: [[Executor]] Register GameScene
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/f2/f29d2023fa2c129e1974c0c3c054597773b17d4d.js" loaded.
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 19:04:57-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 19:04:57-debug: 查询 Asset Bundle start0%
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/a2/a2b655cedf35e35fc255672fe3c4d5cbea7db315.js" loaded.
2023-11-1 19:04:57-debug: [[Executor]] Register Grid
2023-11-1 19:04:57-debug: [[Executor]] Module "pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js" loaded.
2023-11-1 19:04:57-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-11-1 19:04:57-debug: // ---- build task 查询 Asset Bundle ---- (13ms)
2023-11-1 19:04:57-debug: run build task 查询 Asset Bundle success in 13 ms √5%
2023-11-1 19:04:57-debug: [Build Memory track]: 查询 Asset Bundle start:289.02MB, end 288.57MB, increase: -470.09KB
2023-11-1 19:04:57-debug: 查询 Asset Bundle start5%
2023-11-1 19:04:57-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 19:04:57-debug: run build task 查询 Asset Bundle success in 0 ms √10%
2023-11-1 19:04:57-debug: [Build Memory track]: 查询 Asset Bundle start:288.57MB, end 288.58MB, increase: 9.49KB
2023-11-1 19:04:57-debug: 整理部分构建选项内数据到 settings.json start10%
2023-11-1 19:04:57-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-1 19:04:57-debug: run build task 整理部分构建选项内数据到 settings.json success in 0 ms √12%
2023-11-1 19:04:57-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:288.59MB, end 288.60MB, increase: 10.41KB
2023-11-1 19:04:57-debug: 填充脚本数据到 settings.json start12%
2023-11-1 19:04:57-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-11-1 19:04:57-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-11-1 19:04:57-debug: [Build Memory track]: 填充脚本数据到 settings.json start:288.61MB, end 288.62MB, increase: 9.36KB
2023-11-1 19:04:57-debug: 整理部分构建选项内数据到 settings.json start13%
2023-11-1 19:04:57-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-1 19:04:57-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (4ms)
2023-11-1 19:04:57-debug: run build task 整理部分构建选项内数据到 settings.json success in 4 ms √15%
2023-11-1 19:04:57-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:288.62MB, end 288.68MB, increase: 55.43KB
2023-11-1 19:06:46-debug: refresh db internal success
2023-11-1 19:06:46-debug: %cImport%c: /Users/hanchuang/Games/RotateBlock/assets/src/GameController.tsbackground: #aaff85; color: #000;color: #000;
2023-11-1 19:06:46-debug: %cImport%c: /Users/hanchuang/Games/RotateBlock/assets/src/Grid.tsbackground: #aaff85; color: #000;color: #000;
2023-11-1 19:06:46-debug: refresh db assets success
2023-11-1 19:06:46-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-1 19:06:46-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-1 19:06:46-debug: asset-db:refresh-all-database (60ms)
2023-11-1 19:06:46-debug: asset-db:worker-effect-data-processing (1ms)
2023-11-1 19:06:46-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-11-1 19:06:47-debug: Query all assets info in project
2023-11-1 19:06:47-debug: init custom config: keepNodeUuid: false, useCache: true
2023-11-1 19:06:47-debug:   Number of all scripts: 8
2023-11-1 19:06:47-debug:   Number of other assets: 345
2023-11-1 19:06:47-debug:   Number of all scenes: 1
2023-11-1 19:06:47-debug: reload all scripts.
2023-11-1 19:06:47-debug: Incremental keys: 
2023-11-1 19:06:47-debug: Unregister DebugViewRuntimeControl
2023-11-1 19:06:47-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js'
2023-11-1 19:06:47-debug: Unregister GameScene
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/69/692e357ab8dd6d6e732a354852c3b84dccf14e4a.js'
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js'
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/a2/a2b655cedf35e35fc255672fe3c4d5cbea7db315.js'
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/76/76c1a93cee563317f70de2023153b810d0a8102a.js'
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/4f/4f9af45437b29ca232a4968ac69d3f8972de06d9.js'
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/1c/1c69316886ce14ef42666f507400192cad65d566.js'
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/7a/7a88c74a893484bc78ec61e61067a12144b83816.js'
2023-11-1 19:06:47-debug: Invalidating 'pack:///chunks/f2/f29d2023fa2c129e1974c0c3c054597773b17d4d.js'
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-11-1 19:06:47-debug: Unregister Grid
2023-11-1 19:06:47-debug: Unregister Block
2023-11-1 19:06:47-debug: Unregister GameArea
2023-11-1 19:06:47-debug: /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js resolved to /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js is not in module cache!
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 19:06:47-debug: [[Executor]] Register DebugViewRuntimeControl
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-11-1 19:06:47-debug: /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/a4/a4d3260ff1e1a73351db5020fd078ffad1e8cb4f.js resolved to /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/a4/a4d3260ff1e1a73351db5020fd078ffad1e8cb4f.js is not in module cache!
2023-11-1 19:06:47-debug: /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/be/bed3b7784337907d8c2abf90bcb2efe11f5bf00c.js resolved to /Users/hanchuang/Games/RotateBlock/temp/programming/packer-driver/targets/editor/chunks/be/bed3b7784337907d8c2abf90bcb2efe11f5bf00c.js is not in module cache!
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/a2/a2b655cedf35e35fc255672fe3c4d5cbea7db315.js" loaded.
2023-11-1 19:06:47-debug: [[Executor]] Register GameArea
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/4f/4f9af45437b29ca232a4968ac69d3f8972de06d9.js" loaded.
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/a4/a4d3260ff1e1a73351db5020fd078ffad1e8cb4f.js" loaded.
2023-11-1 19:06:47-debug: [[Executor]] Register Block
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/69/692e357ab8dd6d6e732a354852c3b84dccf14e4a.js" loaded.
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/7a/7a88c74a893484bc78ec61e61067a12144b83816.js" loaded.
2023-11-1 19:06:47-debug: [[Executor]] Register GameScene
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/f2/f29d2023fa2c129e1974c0c3c054597773b17d4d.js" loaded.
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 19:06:47-debug: 查询 Asset Bundle start0%
2023-11-1 19:06:47-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/be/bed3b7784337907d8c2abf90bcb2efe11f5bf00c.js" loaded.
2023-11-1 19:06:47-debug: [[Executor]] Module "pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js" loaded.
2023-11-1 19:06:47-debug: [[Executor]] Register Grid
2023-11-1 19:06:47-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-11-1 19:06:47-debug: // ---- build task 查询 Asset Bundle ---- (62ms)
2023-11-1 19:06:47-debug: run build task 查询 Asset Bundle success in 62 ms √5%
2023-11-1 19:06:47-debug: [Build Memory track]: 查询 Asset Bundle start:290.17MB, end 290.53MB, increase: 364.96KB
2023-11-1 19:06:47-debug: 查询 Asset Bundle start5%
2023-11-1 19:06:47-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 19:06:47-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-11-1 19:06:47-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-1 19:06:47-debug: 整理部分构建选项内数据到 settings.json start10%
2023-11-1 19:06:47-debug: [Build Memory track]: 查询 Asset Bundle start:290.53MB, end 290.54MB, increase: 11.45KB
2023-11-1 19:06:47-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-11-1 19:06:47-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-11-1 19:06:47-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-11-1 19:06:47-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:290.55MB, end 290.56MB, increase: 12.51KB
2023-11-1 19:06:47-debug: 填充脚本数据到 settings.json start12%
2023-11-1 19:06:47-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-11-1 19:06:47-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-11-1 19:06:47-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-11-1 19:06:47-debug: 整理部分构建选项内数据到 settings.json start13%
2023-11-1 19:06:47-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-1 19:06:47-debug: [Build Memory track]: 填充脚本数据到 settings.json start:290.57MB, end 290.58MB, increase: 11.66KB
2023-11-1 19:06:47-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (6ms)
2023-11-1 19:06:47-debug: run build task 整理部分构建选项内数据到 settings.json success in 6 ms √15%
2023-11-1 19:06:47-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:290.59MB, end 289.96MB, increase: -644.85KB
2023-11-1 19:09:28-debug: Query all assets info in project
2023-11-1 19:09:28-debug: init custom config: keepNodeUuid: false, useCache: true
2023-11-1 19:09:28-debug:   Number of all scenes: 1
2023-11-1 19:09:28-debug:   Number of other assets: 345
2023-11-1 19:09:28-debug:   Number of all scripts: 8
2023-11-1 19:09:28-debug: reload all scripts.
2023-11-1 19:09:28-debug: Incremental keys: 
2023-11-1 19:09:28-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-11-1 19:09:28-debug: Unregister DebugViewRuntimeControl
2023-11-1 19:09:28-debug: Unregister GameArea
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js'
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-11-1 19:09:28-debug: Unregister Block
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js'
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/a2/a2b655cedf35e35fc255672fe3c4d5cbea7db315.js'
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/69/692e357ab8dd6d6e732a354852c3b84dccf14e4a.js'
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/be/bed3b7784337907d8c2abf90bcb2efe11f5bf00c.js'
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/4f/4f9af45437b29ca232a4968ac69d3f8972de06d9.js'
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/f2/f29d2023fa2c129e1974c0c3c054597773b17d4d.js'
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/7a/7a88c74a893484bc78ec61e61067a12144b83816.js'
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-11-1 19:09:28-debug: [[Executor]] Register DebugViewRuntimeControl
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/a4/a4d3260ff1e1a73351db5020fd078ffad1e8cb4f.js'
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-11-1 19:09:28-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/a2/a2b655cedf35e35fc255672fe3c4d5cbea7db315.js" loaded.
2023-11-1 19:09:28-debug: [[Executor]] Register Grid
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/be/bed3b7784337907d8c2abf90bcb2efe11f5bf00c.js" loaded.
2023-11-1 19:09:28-debug: [[Executor]] Register GameArea
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/4f/4f9af45437b29ca232a4968ac69d3f8972de06d9.js" loaded.
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/a4/a4d3260ff1e1a73351db5020fd078ffad1e8cb4f.js" loaded.
2023-11-1 19:09:28-debug: [[Executor]] Register Block
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/69/692e357ab8dd6d6e732a354852c3b84dccf14e4a.js" loaded.
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/7a/7a88c74a893484bc78ec61e61067a12144b83816.js" loaded.
2023-11-1 19:09:28-debug: [[Executor]] Register GameScene
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/f2/f29d2023fa2c129e1974c0c3c054597773b17d4d.js" loaded.
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/0a/0a9720cd6802460e9ee754bdc90c884642eb8e69.js" loaded.
2023-11-1 19:09:28-debug: 查询 Asset Bundle start0%
2023-11-1 19:09:28-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 19:09:28-debug: Unregister GameScene
2023-11-1 19:09:28-debug: [[Executor]] Module "pack:///chunks/84/84741ad843cea9a440c5d8c2d379669b6551400d.js" loaded.
2023-11-1 19:09:28-debug: Unregister Grid
2023-11-1 19:09:28-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-11-1 19:09:28-debug: run build task 查询 Asset Bundle success in 23 ms √5%
2023-11-1 19:09:28-debug: // ---- build task 查询 Asset Bundle ---- (23ms)
2023-11-1 19:09:28-debug: [Build Memory track]: 查询 Asset Bundle start:291.41MB, end 291.33MB, increase: -76.10KB
2023-11-1 19:09:28-debug: 查询 Asset Bundle start5%
2023-11-1 19:09:28-debug: // ---- build task 查询 Asset Bundle ----
2023-11-1 19:09:28-debug: // ---- build task 查询 Asset Bundle ---- (2ms)
2023-11-1 19:09:28-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-1 19:09:28-debug: [Build Memory track]: 查询 Asset Bundle start:291.34MB, end 291.35MB, increase: 11.42KB
2023-11-1 19:09:28-debug: 整理部分构建选项内数据到 settings.json start10%
2023-11-1 19:09:28-debug: run build task 查询 Asset Bundle success in 2 ms √10%
2023-11-1 19:09:28-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-11-1 19:09:28-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-11-1 19:09:28-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:291.36MB, end 291.37MB, increase: 11.27KB
2023-11-1 19:09:28-debug: 填充脚本数据到 settings.json start12%
2023-11-1 19:09:28-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-11-1 19:09:28-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-11-1 19:09:28-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-1 19:09:28-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-11-1 19:09:28-debug: 整理部分构建选项内数据到 settings.json start13%
2023-11-1 19:09:28-debug: [Build Memory track]: 填充脚本数据到 settings.json start:291.38MB, end 291.39MB, increase: 12.46KB
2023-11-1 19:09:28-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (8ms)
2023-11-1 19:09:28-debug: run build task 整理部分构建选项内数据到 settings.json success in 8 ms √15%
2023-11-1 19:09:28-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:291.39MB, end 291.45MB, increase: 57.13KB
2023-11-1 19:10:55-debug: refresh db internal success
2023-11-1 19:10:55-debug: %cImport%c: /Users/hanchuang/Games/RotateBlock/assets/src/GameArea.tsbackground: #aaff85; color: #000;color: #000;
2023-11-1 19:10:55-debug: refresh db assets success
2023-11-1 19:10:55-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-1 19:10:55-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-1 19:10:55-debug: asset-db:refresh-all-database (54ms)
